,POSTO,MUNICÍPIO,ESTADO,COMBUSTÍVEL,BANDEIRA,PREÇO VENDA,REGIÃO
471,1,ARARAS,SÃO PAULO,DIESEL S10,OUTRO,6.299000000000001,INTERIOR
472,2,ARARAS,SÃO PAULO,DIESEL S10,OUTRO,6.4990000000000006,INTERIOR
473,3,ARARAS,SÃO PAULO,DIESEL S10,OUTRO,6.4990000000000006,INTERIOR
476,6,ARARAS,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
477,7,ARARAS,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
482,3,MOGI DAS CRUZES,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,METRÓPOLE
483,4,MOGI DAS CRUZES,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,METRÓPOLE
484,5,MOGI DAS CRUZES,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,METRÓPOLE
485,6,MOGI DAS CRUZES,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,METRÓPOLE
487,8,MOGI DAS CRUZES,SÃO PAULO,DIESEL S10,OUTRO,6.69,METRÓPOLE
489,10,MOGI DAS CRUZES,SÃO PAULO,DIESEL S10,OUTRO,6.899000000000001,METRÓPOLE
490,1,GARCA,SÃO PAULO,DIESEL S10,OUTRO,6.59,INTERIOR
491,2,GARCA,SÃO PAULO,DIESEL S10,OUTRO,6.59,INTERIOR
492,3,GARCA,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
493,4,GARCA,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
495,6,GARCA,SÃO PAULO,DIESEL S10,OUTRO,6.899000000000001,INTERIOR
497,2,ITU,SÃO PAULO,DIESEL S10,OUTRO,6.299000000000001,INTERIOR
499,4,ITU,SÃO PAULO,DIESEL S10,OUTRO,6.39,INTERIOR
501,6,ITU,SÃO PAULO,DIESEL S10,OUTRO,6.439000000000001,INTERIOR
502,7,ITU,SÃO PAULO,DIESEL S10,OUTRO,6.49,INTERIOR
503,8,ITU,SÃO PAULO,DIESEL S10,OUTRO,6.49,INTERIOR
505,10,ITU,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
506,11,ITU,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
507,12,ITU,SÃO PAULO,DIESEL S10,OUTRO,6.64,INTERIOR
508,1,GUARUJA,SÃO PAULO,DIESEL S10,OUTRO,6.439000000000001,INTERIOR
510,3,GUARUJA,SÃO PAULO,DIESEL S10,OUTRO,6.799000000000001,INTERIOR
512,5,GUARUJA,SÃO PAULO,DIESEL S10,OUTRO,6.799000000000001,INTERIOR
513,6,GUARUJA,SÃO PAULO,DIESEL S10,OUTRO,6.799000000000001,INTERIOR
515,8,GUARUJA,SÃO PAULO,DIESEL S10,OUTRO,6.868,INTERIOR
518,1,BEBEDOURO,SÃO PAULO,DIESEL S10,OUTRO,6.49,INTERIOR
519,2,BEBEDOURO,SÃO PAULO,DIESEL S10,OUTRO,6.49,INTERIOR
520,3,BEBEDOURO,SÃO PAULO,DIESEL S10,OUTRO,6.54,INTERIOR
521,4,BEBEDOURO,SÃO PAULO,DIESEL S10,OUTRO,6.55,INTERIOR
524,7,BEBEDOURO,SÃO PAULO,DIESEL S10,OUTRO,6.75,INTERIOR
525,1,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.19,INTERIOR
526,2,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.298000000000001,INTERIOR
527,3,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.298000000000001,INTERIOR
528,4,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.39,INTERIOR
530,6,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.49,INTERIOR
532,8,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.58,INTERIOR
533,9,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
535,11,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.699000000000001,INTERIOR
537,13,LEME,SÃO PAULO,DIESEL S10,OUTRO,6.79,INTERIOR
538,1,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.21,INTERIOR
539,2,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.2490000000000006,INTERIOR
540,3,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.299000000000001,INTERIOR
541,4,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.399000000000001,INTERIOR
543,6,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.399000000000001,INTERIOR
544,7,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.399000000000001,INTERIOR
545,8,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.399000000000001,INTERIOR
547,10,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.4990000000000006,INTERIOR
548,11,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.4990000000000006,INTERIOR
550,13,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
552,15,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.599000000000001,INTERIOR
553,16,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.699000000000001,INTERIOR
554,17,GUARULHOS,SÃO PAULO,DIESEL S10,OUTRO,6.699000000000001,INTERIOR
558,1,BIRIGUI,SÃO PAULO,DIESEL S10,OUTRO,6.49,INTERIOR
559,2,BIRIGUI,SÃO PAULO,DIESEL S10,OUTRO,6.4990000000000006,INTERIOR
562,5,BIRIGUI,SÃO PAULO,DIESEL S10,OUTRO,6.7,INTERIOR
563,6,BIRIGUI,SÃO PAULO,DIESEL S10,OUTRO,6.75,INTERIOR
565,8,BIRIGUI,SÃO PAULO,DIESEL S10,OUTRO,6.9990000000000006,INTERIOR
